cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.021,14.75,878.0
2,0,0,3,0.032,28.289,237.49
2,0,0,3,0.027,19.906,922.05
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,236.13
2,0,0,3,0.009,15.681,610.45
2,0,0,3,0.0,0.0,236.04
2,0,0,3,0.0,0.0,236.12
2,0,0,3,0.0,0.0,236.02
2,0,0,3,0.013,14.579,653.88
2,0,0,3,0.023,26.595,618.4
2,0,0,3,0.0,0.0,236.01
2,0,0,3,0.001,17.347,2926.93
2,0,0,3,0.017,16.755,739.5
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.039,32.287,322.84
2,0,0,3,0.048,31.948,322.84
2,0,0,3,0.047,31.191,322.84
2,0,0,3,0.044,30.935,322.84
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
