bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
82,108.999988653062,-12.0999653547508,0.987800556357841,1,109.0,31.55
207,1.54999872181023,-0.0799858641271435,0.997076502631822,1,1.55,0.64
207,1.54999872180863,-0.0799858641271435,0.997076502631822,1,1.55,0.65
224,4.99999872361902,0.0,0.991166125677372,1,5.0,1.57
106,9.99999871548506,-0.489944798943189,0.994710004707463,1,10.0,4.46
106,9.99999871549343,-0.489944798943189,0.994710004707463,1,10.0,1.45
201,0.79001008970214,-0.669985314965169,0.9945671920865,1,5.5,0.79
26,80.3400339529964,-30.2399947112859,0.997295597044331,1,247.88,80.34
218,178.749404366428,-22.9299843707448,0.993053453255251,1,206.55,74.33
54,278.783189939744,17.65964835221,1.01147228755285,1,305.1,83.01
56,1.76999928605494,-0.0899988721259832,1.01985293571533,1,1.77,0.75
75,167.253627847311,-31.0799646789561,0.985858594630082,1,280.0,59.12
77,94.9999987057471,-4.64996562227286,0.98780012722287,1,95.0,46.11
14,33.3299777344769,16.9699876387534,1.01069561909996,1,33.33,12.03
14,33.3299817879609,16.9699876387534,1.01069561909996,1,33.33,9.61
271,4.66999874383575,-0.569989479756687,1.00927044698013,1,4.67,0.74
161,228.649996521087,-25.3799791304802,0.994138513453129,1,228.65,68.59
280,1.29999871544938,-0.189989399915597,1.01116674547634,1,1.3,0.29
280,1.29999871545192,-0.189989399915597,1.01116674547634,1,1.3,0.27
210,60.4999972875557,-6.71998408910587,0.99077533069007,1,60.5,6.3
158,6.52999872248151,-0.319978368202549,0.985194980956071,1,6.53,1.58
115,0.599998757490949,0.0677575300143864,0.990717779634127,1,0.6,0.22
115,0.599998757563756,0.0677575300143864,0.990717779634127,1,0.6,0.11
212,211.828065411381,-27.1699856777921,0.998150864026896,1,244.8,65.29
87,22.2000660260754,-5.37995351008062,0.99180328581517,1,48.48,22.2
221,1.49999872273629,-0.0699855374150962,0.99787742553422,1,1.5,0.73
113,91.8999929982294,-10.1999791907777,0.987494232730619,1,91.9,17.06
109,6.5699987176975,-0.319970413335418,0.982384107148705,1,6.57,1.54
252,2.9999885690281,-0.329989634398553,1.00899830633487,1,3.0,1.03
167,43.2500437865965,-9.78997955371458,0.989566188884628,1,88.2,43.25
107,93.4,-1.53996258975418,0.988676650309562,1,93.4,93.4
88,135.890001272264,-86.0699715120822,0.979397965918202,1,705.5,135.89
300,1305.01269425087,-63.4902549506779,0.966550267001655,1,1310.9,558.19
