bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
45,39.9999995887171,-5.7597627419378,0.986720993073775,1,40.0,9.05
104,1.59999959108281,-0.0798259757184824,0.982837492672385,1,1.6,0.7
72,1.12999959158959,-0.0597819112388333,0.97787434369499,1,1.13,0.45
114,1.49999959113683,0.0,0.980059372837842,1,1.5,0.52
131,149.999999590746,-19.6204291872593,0.969462357342474,1,150.0,24.01
179,70.1999981741948,-7.78976880513265,0.974069897767314,1,70.2,23.21
119,3.69999959082472,-0.449824405132027,0.981409551920115,1,3.7,1.69
119,0.499999590811373,-0.0598233236872599,0.981409551920115,1,0.5,0.2
97,124.58,-7.07834289338158,0.977867282860653,1,124.58,124.58
36,19.5999960822132,-2.17934219216843,0.989341611502205,1,19.6,4.21
223,107.999939683351,-11.9898082874736,0.985329229506614,1,108.0,51.21
52,32.999996932327,-3.65980653374571,0.987209577351033,1,33.0,15.64
52,32.9999968192657,-3.65980653374571,0.987209577351033,1,33.0,6.72
178,64.43,-3.42944610637596,0.971204141705768,1,64.43,64.43
39,49.3299995841961,-0.18009925719915,0.987685280086726,1,49.33,12.48
39,49.3299995841961,-0.18009925719915,0.987685280086726,1,49.33,10.64
14,2.59999958982787,-0.319809514983643,0.986099447065497,1,2.6,0.89
14,2.59999958982774,-0.319809514983643,0.986099447065497,1,2.6,0.97
29,91.3500035626775,-23.2395728720496,0.988261168355383,1,209.33,91.35
60,1.99999958915497,-0.239696338363281,0.985694173987835,1,2.0,0.53
60,1.99999958915532,-0.239696338363281,0.985694173987835,1,2.0,0.35
60,1.99999958915442,-0.239696338363281,0.985694173987835,1,2.0,0.75
60,1.99999958915548,-0.239696338363281,0.985694173987835,1,2.0,0.25
219,45.9999968453476,-5.10994939074077,0.983036462968048,1,46.0,6.59
204,5.97000066564572,-6.63987349515723,0.982364471998215,1,54.4,5.97
300,284.069997453062,-30.5895833433457,0.973953599662103,1,284.07,85.22
102,1.09999959137295,-0.0492395333148635,0.973057874859111,1,1.1,0.49
102,1.0999995913752,-0.0492395333148635,0.973057874859111,1,1.1,0.24
94,118.21876194362,-25.1359210883427,0.973995519414176,1,250.43,90.39
51,4.78000196358007,-3.59987337450811,0.990366662454863,1,29.5,4.78
137,52.4999995916387,11.1754256526383,0.968120856052564,1,52.5,13.35
123,90.81,3.22586429335083,0.968842196693534,1,90.81,90.81
113,6.19999809232181,-0.6898753986997,0.985217373856703,1,6.2,1.09
34,48.17,-8.77949471990517,0.989518394988889,1,48.17,48.17
134,211.499999590921,1.05583255358175,0.969590444044361,1,211.5,40.64
10,7.03000078009217,-3.65979262223718,0.985866655555624,1,30.0,7.03
176,89.3999971520692,-9.91977376171254,0.975953378667247,1,89.4,26.82
140,52.1999995917176,20.0393503075018,0.989507209982918,1,52.2,8.62
188,3.99999874705531,-0.439972900270087,1.00568664699696,1,4.0,0.52
107,60.499997700206,-6.71982405102787,0.984597773662931,1,60.5,18.15
181,87.3271402484937,-22.7199706825163,0.989114038795069,1,204.67,40.17
41,14.2,0.0,0.986902609481124,1,14.2,14.2
224,2.99999959235214,-0.149963678216678,0.982750960299019,1,3.0,0.57
241,888.899999003997,303.035261029366,1.04448773134079,1,888.9,156.44
79,121.777587711894,-16.7196862036681,0.9776852407975,1,150.65,22.26
47,83.3299974591964,-9.24782132884516,0.984728287133325,1,83.33,25.0
275,0.499999510660713,-0.0599996940241287,1.04999999942782,1,0.5,0.14
4,17.9999957244359,-1.99970792343064,0.98561586028303,1,18.0,8.06
15,4.99999959087371,0.0,0.984319458833631,1,5.0,1.31
239,0.699999592947847,-0.02999086752663,0.976173904069322,1,0.7,0.33
266,7.93,0.0,0.984400726028627,1,7.93,7.93
86,44.9999995906627,-5.48914074785929,0.973094800714798,1,45.0,14.1
218,7.68000097701286,-2.54994493240377,0.98317057122673,1,20.93,7.68
218,3.57000103817908,-2.54994493240377,0.98317057122673,1,20.93,3.57
218,2.53000064436971,-2.54994493240377,0.98317057122673,1,20.93,2.53
110,5.05000226294307,-2.91982618366077,0.984547487027576,1,26.3,5.05
110,3.66000269714017,-2.91982618366077,0.984547487027576,1,26.3,3.66
230,0.369999592386789,-0.0199626468188562,0.982789554505316,1,0.37,0.1
230,0.369999592389825,-0.0199626468188562,0.982789554505316,1,0.37,0.04
230,0.369999592386158,-0.0199626468188562,0.982789554505316,1,0.37,0.11
230,0.629999592395004,-0.0299627036652082,0.982789554505316,1,0.63,0.11
230,0.629999592393814,-0.0299627036652082,0.982789554505316,1,0.63,0.17
230,0.749999592394824,-0.0399627221141847,0.982789554505316,1,0.75,0.24
230,0.749999592395952,-0.0399627221141847,0.982789554505316,1,0.75,0.17
199,1.99999959190945,-0.289957256195791,0.981766340749091,1,2.0,0.55
211,2.49999959146512,-0.299979998473345,0.972771563169226,1,2.5,0.69
24,10.0999979664977,-1.11967974721326,0.989500144416645,1,10.1,4.57
24,10.0999979510355,-1.11967974721326,0.989500144416645,1,10.1,1.66
125,130.669999590999,-5.75555518916601,0.969422444206458,1,130.67,57.43
202,92.6700004550531,-30.2399247110433,0.986787376527285,1,247.88,92.67
116,3.49999959114917,0.0,0.98558533591525,1,3.5,0.91
116,1.1999995911454,0.0,0.98558533591525,1,1.2,0.37
100,2.26999959133571,-0.27981544319191,0.981915597434369,1,2.27,0.33
100,2.26999959133463,-0.27981544319191,0.981915597434369,1,2.27,0.95
66,1.3999995917525,-0.169867005955057,0.981436204105822,1,1.4,0.24
66,1.39999959175196,-0.169867005955057,0.981436204105822,1,1.4,0.38
65,8.79999793784535,-0.979877094883251,0.980235829246394,1,8.8,2.82
57,16.05,0.0,0.98769989882181,1,16.05,16.05
57,17.46,0.0,0.98769989882181,1,17.46,17.46
293,17.4999995844545,-2.13744311766343,0.99118675055571,1,17.5,2.33
101,1.39999959073585,0.0,0.980826365789431,1,1.4,0.59
54,26.5,-2.55984140823473,0.987154021528915,1,26.5,26.5
