bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
215,0.529999865400041,-0.0299960340612643,1.00048512563241,1,0.53,0.16
82,52.140000156101,-26.9598287762966,0.960565070431903,1,221.0,52.14
222,33.4999990233671,-3.71999595304676,1.00079665225131,1,33.5,7.26
160,43.3999994955291,-4.81999729712597,0.991568674685089,1,43.4,13.61
223,28.55,-1.83999594025942,1.01185025835753,1,28.55,28.55
300,162.999999862854,-19.8899941599156,0.996810542481471,1,163.0,69.53
150,41.5259883139483,-5.21999514122882,0.993456907062794,1,47.0,19.29
242,7.19000041852215,-5.3799944687085,0.999110300051909,1,48.48,7.19
242,13.8500004600526,-5.3799944687085,0.999110300051909,1,48.48,13.85
210,1.09999986509885,-0.0499958417959193,0.999779731206848,1,1.1,0.53
241,145.199999863625,-20.9099944247826,0.998604975625126,1,145.2,58.0
250,123.266971925043,-20.4799946143303,0.997834308376868,1,184.5,20.86
63,36.1300001425155,-13.8599672262084,0.985376486370876,1,113.6,36.13
232,75.010753694768,-16.4799964109096,1.00946142521208,1,148.5,48.52
95,59.6500058450425,-25.6199893807104,0.977044426832918,1,230.83,59.65
133,32.3900045458328,-22.4599946671802,0.988427560578026,1,202.33,32.39
65,50.6199999714917,-20.6799700515236,0.974396232685743,1,186.33,20.08
190,89.6966109995259,-19.1699963979665,1.01037171069024,1,172.67,51.8
6,52.9999998602886,-6.46995272492589,0.970150567613112,1,53.0,20.0
6,52.9999998602886,-6.46995272492589,0.970150567613112,1,53.0,17.11
6,52.9999998602886,-6.46995272492589,0.970150567613112,1,53.0,18.78
6,52.9999998602886,-6.46995272492589,0.970150567613112,1,53.0,12.86
294,38.1447013903468,-22.4599942339602,0.993474892869711,1,202.33,29.81
262,28.11,-1.69999429982641,0.993234515917348,1,28.11,28.11
269,1.38000021385042,-0.509994663450177,0.993865657761616,1,4.22,1.38
90,131.470000101191,-33.1599146220087,0.967040040114359,1,271.78,131.47
66,162.999999857468,-19.8898323030709,0.974832948626266,1,163.0,52.59
44,127.66,27.5420573269071,1.04999987330718,1,127.66,127.66
83,12.5990313766726,-4.21980315371518,0.96066135859055,1,38.0,12.33
83,9.36000136794101,-4.21980315371518,0.96066135859055,1,38.0,9.36
83,4.94000108877358,-4.21980315371518,0.96066135859055,1,38.0,4.94
83,13.8300105043821,-4.21980315371518,0.96066135859055,1,38.0,13.83
83,5.9600009228167,-4.21980315371518,0.96066135859055,1,38.0,5.96
83,6.45000128884227,-4.21980315371518,0.96066135859055,1,38.0,6.45
105,34.4699988529567,12.8581475281418,0.976009128561063,1,34.47,4.93
105,34.4699989011395,12.8581475281418,0.976009128561063,1,34.47,11.12
105,34.4699990381155,12.8581475281418,0.976009128561063,1,34.47,5.71
105,34.469998850941,12.8581475281418,0.976009128561063,1,34.47,7.33
42,117.18,0.0,0.98968409257336,1,117.18,117.18
111,74.9999978173973,5.63182373697625,0.965801761887415,1,75.0,22.5
111,183.769994250499,0.598795271617711,0.965801761887415,1,183.77,55.13
111,60.9999979792546,5.2727630949258,0.965801761887415,1,61.0,18.3
111,10.3999984056205,1.42489003678103,0.965801761887415,1,10.4,3.12
111,209.152170348035,0.175139660849516,0.965801761887415,1,267.0,80.1
111,209.152170348035,0.175139660849516,0.965801761887415,1,267.0,80.1
111,209.152170348035,0.175139660849523,0.965801761887415,1,267.0,80.1
111,183.769994250499,0.598795271617711,0.965801761887415,1,183.77,55.13
111,183.769994250499,0.598795271617711,0.965801761887415,1,183.77,55.13
