bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
137,64.6699976675057,-7.88897102088608,1.01136121227216,1,64.67,15.7
272,2.02999760489796,-0.249721747098046,1.02711830768531,1,2.03,0.91
272,2.02999760490945,-0.249721747098046,1.02711830768531,1,2.03,0.77
81,924.89998733455,39.3249934096334,1.03684551730895,1,924.9,277.47
114,169.999990916032,26.3736249458808,1.02543470040046,1,170.0,51.07
256,131.94,0.0,1.03868808101942,1,131.94,131.94
13,204.0,-29.3673119248395,1.0265828996281,1,204.0,204.0
53,34.3999947993005,-3.81253176222637,1.02584462493604,1,34.4,15.73
67,96.6799941082668,17.4772174639182,1.02714552448094,1,96.68,29.0
237,199.023310446553,-28.7691977522635,1.00710636670411,1,259.2,78.43
291,1.56999767026546,-0.189042642330031,1.0204065057275,1,1.57,0.78
291,1.56999767030174,-0.189042642330031,1.0204065057275,1,1.57,0.49
292,135.069988341711,-14.9896741937654,1.02685203004154,1,135.07,37.38
14,74.9999977154307,28.7992670880449,1.02230540432652,1,75.0,21.29
12,16.2999951077235,-1.73555247001148,1.0304998323312,1,16.3,4.89
57,162.999994846724,82.9691205168538,1.02884171942598,1,163.0,48.9
221,0.669997676765173,0.258077750644715,1.00422518490984,1,0.67,0.2
199,18.5999976693855,-2.26925738657937,1.00395018818434,1,18.6,4.58
66,196.063800069829,60.863675119697,1.02732737089697,1,332.5,58.52
21,76.2600042075727,-31.3954277197105,1.02620741004137,1,257.83,76.26
116,40.81,20.0336165826064,1.02573314229995,1,40.81,40.81
122,152.300002901874,-54.2588322819526,1.00655922510821,1,444.72,152.3
238,12.4999706372879,-1.38960355703081,1.00892577062492,1,12.5,2.53
203,38.2999941670078,-4.24955611653946,1.00352008912354,1,38.3,17.63
244,2.19999773280602,1.02960140173868,0.981495677138046,1,2.2,0.82
259,1.79999766043165,-0.219801900042512,1.02457522946802,1,1.8,0.59
300,1.99999765860716,-0.0995111704529978,0.998163275545858,1,2.0,0.4
230,0.749997670746638,-0.0396004341382732,1.00929737777483,1,0.75,0.24
230,0.749997670768584,-0.0396004341382732,1.00929737777483,1,0.75,0.18
230,0.99999767075451,-0.0496008666092185,1.00929737777483,1,1.0,0.47
230,0.999997670771797,-0.0496008666092185,1.00929737777483,1,1.0,0.42
107,48.9999923132329,-5.43819334351806,1.01588623396863,1,49.0,23.23
265,44.1499976614975,-5.38980656855251,1.02589456682834,1,44.15,18.42
265,44.1499976614992,-5.38980656855251,1.02589456682834,1,44.15,4.75
198,59.9999976662317,-8.63957521275539,1.00264023941389,1,60.0,15.27
90,1.79999766445465,-0.0892460467393391,1.01686765865909,1,1.8,0.71
90,1.79999766448257,-0.0892460467393391,1.01686765865909,1,1.8,0.28
252,33.78,-1.83973803194383,1.02097897497889,1,33.78,33.78
150,58.6699950950559,-6.50895145218542,1.01005878759537,1,58.67,9.25
183,6.99999766960422,-0.849622614494562,1.01044882446069,1,7.0,3.49
195,0.399997665651368,-0.0195631107738855,1.00298953192656,1,0.4,0.12
51,91.0699976783342,37.6073849749763,1.04345744620911,1,91.07,45.27
51,91.0699976783352,37.6073849749763,1.04345744620911,1,91.07,16.01
51,91.0699976783346,37.6073849749763,1.04345744620911,1,91.07,35.99
51,91.0699976783349,37.6073849749763,1.04345744620911,1,91.07,28.55
51,91.0699976783352,37.6073849749763,1.04345744620911,1,91.07,19.05
51,91.0699976783353,37.6073849749763,1.04345744620911,1,91.07,13.52
18,42.08,-2.68837244753243,1.02953757535264,1,42.08,42.08
