cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.001,16.199,874.99
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.015,14.307,763.5
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.021,15.312,903.5
2,0,0,3,0.02,16.378,825.97
2,0,0,3,0.034,27.233,777.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.001,17.251,616.8
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.01,16.302,663.67
2,0,0,3,0.012,13.568,663.67
2,0,0,3,0.023,14.996,1098.93
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,236.5
2,0,0,3,0.016,17.231,773.0
2,0,0,3,0.05,28.413,931.26
2,0,0,3,0.0,0.0,236.05
2,0,0,3,0.002,17.172,1243.08
2,0,0,3,0.0,0.0,236.18
2,0,0,3,0.0,0.0,236.18
2,0,0,3,0.011,14.9,661.3
2,0,0,3,0.011,16.647,661.3
2,0,0,3,0.0,0.0,237.66
2,0,0,3,0.0,0.0,237.66
2,0,0,3,0.0,0.0,237.66
2,0,0,3,0.0,0.0,237.66
2,0,0,3,0.024,18.192,731.72
2,0,0,3,0.0,0.0,0.0
