cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.024,18.535,805.42
2,0,0,3,0.002,20.338,770.4
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,236.03
2,0,0,3,0.0,0.0,236.03
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.002,20.524,744.7
2,0,0,3,0.0,0.0,236.49
2,0,0,3,0.0,0.0,236.49
2,0,0,3,0.016,24.824,630.0
2,0,0,3,0.001,18.208,931.5
2,0,0,3,0.036,24.897,895.4
2,0,0,3,0.032,25.324,1166.25
2,0,0,3,0.001,15.037,624.45
2,0,0,3,0.035,25.053,944.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.016,18.151,750.0
2,0,0,3,0.051,26.012,1025.8
2,0,0,3,0.014,15.822,650.25
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.016,16.088,742.8
2,0,0,3,0.022,25.869,637.13
2,0,0,3,0.022,27.572,637.13
2,0,0,3,0.036,28.155,1180.1
2,0,0,3,0.012,15.585,624.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.001,17.442,872.05
2,0,0,3,0.002,20.152,923.05
2,0,0,3,0.002,21.149,966.4
2,0,0,3,0.0,0.0,237.18
2,0,0,3,0.0,0.0,237.18
2,0,0,3,0.0,0.0,1142.41
