cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.001,16.343,1070.74
2,0,0,3,0.074,33.65,1021.51
2,0,0,3,0.015,13.926,769.58
2,0,0,3,0.002,8.0,1000.0
2,0,0,3,0.0,0.0,236.1
2,0,0,3,0.01,14.719,603.15
2,0,0,3,0.008,17.16,603.15
2,0,0,3,0.01,17.557,603.15
2,0,0,3,0.012,26.02,606.5
2,0,0,3,0.009,16.141,605.45
2,0,0,3,0.0,0.0,236.05
2,0,0,3,0.087,29.12,1239.13
2,0,0,3,0.037,34.649,237.84
2,0,0,3,0.0,0.0,236.05
2,0,0,3,0.001,16.834,674.7
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.002,21.21,868.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.025,16.968,876.0
2,0,0,3,0.022,15.979,958.4
2,0,0,3,0.017,15.483,772.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.0,0.0,236.05
2,0,0,3,0.0,0.0,236.05
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.001,17.063,741.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.044,27.439,912.0
2,0,0,3,0.022,16.588,1036.1
