bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,0.0,0.0,0.984116970230185,-3.92936731007847
2,1,19.2660202276703,6.24651442354242,0.989647132885507,-3.85092625121734
3,1,55.1131625450575,17.1867983163753,0.985057699912145,-4.28767214959081
4,1,16.7964411768071,7.52487816392681,1.00396114009899,-2.14965105725226
5,1,0.0,0.0,0.996865937211637,-3.0833436149212
6,1,12.9543160148961,0.171729235342601,0.996903661602658,-3.86071512613937
7,1,88.7470482257131,24.9639178118249,0.989280539411512,-3.88137017909568
8,1,0.0,0.0,0.994474699740243,-3.28640432974477
9,1,12.2479378271725,1.69194856316722,0.995574337576057,-3.24688073639624
10,2,0.0,0.0,0.999348029744083,-2.71219431433122
11,1,0.0,0.0,0.996715902627355,-3.08190280342124
12,1,44.4272462427234,16.3312247555325,0.995124457180048,-3.38371231247682
13,2,0.0,0.0,1.00088374346576,-2.02166468733021
14,2,0.0,0.0,1.00127147237617,-2.64302425059295
15,1,11.330641456278,3.13823926835117,0.995469253384049,-3.26954083965841
16,1,1.62989482957137,0.892902617377131,1.00332389185842,-1.97452358082417
17,1,0.0,0.0,1.00400605042147,-1.74727779141377
18,1,0.0,0.0,1.0163126601688,-3.80588117929619
19,1,5.1767084742512,1.52101620194328,0.993509908388887,-3.51966495169427
20,1,25.1095025366007,0.752486502711132,1.00360821831447,-1.95160777103448
21,1,0.0,0.0,1.00138476917687,-3.30210196859317
22,2,0.0,0.0,1.00460698833121,-1.82375862568155
23,2,0.0,0.0,1.00403359448889,-1.745085868881
24,1,0.0,0.0,1.01415598569799,-3.81480033025463
25,1,0.0,0.0,1.00332344660089,-3.29790869695565
26,1,9.21717053777763,1.71833418872765,0.990660390550488,-3.09654728565319
27,1,17.1798656932264,4.48481717850322,1.00414957688097,-1.65189474968392
28,1,49.1341103702759,11.9491776792008,1.00322844312204,-3.09713438805812
29,2,0.0,0.0,1.00235304551072,-2.98506582936249
30,1,7.35968631458345,0.513008541104523,1.00385627959797,-2.99385562122212
31,1,0.0,0.0,1.00184231267505,-2.99524743026497
32,2,0.0,0.0,0.996784545683278,-3.02600196067715
33,1,57.2962873481601,17.4847249757291,1.00496670183825,-3.85131040796313
34,1,39.6414744608635,17.6756134772007,1.00347860225896,-2.68399626648607
35,1,0.0,0.0,1.00219184590099,-2.97735915294479
36,1,43.1203236276193,5.96442184918723,1.00062645979764,-2.94426948953547
37,2,0.0,0.0,0.999773943257772,-3.00974723121461
38,1,12.9543013372455,1.84462225332568,1.00006247792668,-2.95085434856202
39,2,0.0,0.0,0.999335085346841,-2.9865263783398
40,1,0.0,0.0,0.994344876958751,-3.32378848710035
41,1,105.502552489112,30.3231281284885,0.988635214920448,-3.87904140975563
42,2,0.0,0.0,0.997803863447757,-3.05620820274807
43,1,39.7636987504313,4.65826136349089,0.989441941733636,-4.14345215506919
44,1,5.23600004536962,2.93400208066585,0.990190981581092,-4.08063221440864
45,2,0.0,0.0,0.998760445493429,-3.0713547087251
46,1,0.0,0.0,0.998151263027083,-3.02979922623655
47,1,0.0,0.0,0.992852709465336,-3.43088629452097
48,2,0.0,0.0,0.996530082290188,-3.05696088742693
49,2,0.0,0.0,0.997607484925995,-2.99301711817843
50,1,1.98358217758789,1.04553472806109,0.993380766428227,-3.50455154842225
51,1,0.0,0.0,0.990759268915132,-3.53675155748038
52,1,1.80641700320503,0.573193633253911,0.9931883323115,-3.53271269038045
53,1,0.0,0.0,0.990404840563789,-4.03788778472808
54,1,0.0,0.0,0.996877439372559,-3.0346443369031
