cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.04,29.727,371.17
2,0,0,3,0.01,16.601,644.92
2,0,0,3,0.01,14.369,644.92
2,0,0,3,0.02,17.158,720.75
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.058,28.003,1079.62
2,0,0,3,0.014,15.09,755.2
2,0,0,3,0.0,0.0,236.77
2,0,0,3,0.019,15.807,871.53
2,0,0,3,0.017,14.598,717.75
2,0,0,3,0.002,19.541,751.25
2,0,0,3,0.091,32.113,1465.06
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,236.01
2,0,0,3,0.0,0.0,236.03
2,0,0,3,0.0,0.0,236.05
2,0,0,3,0.0,0.0,236.05
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.0,0.0,236.06
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.001,18.053,918.0
2,0,0,3,0.018,17.69,690.0
2,0,0,3,0.023,24.408,663.79
2,0,0,3,0.021,25.592,663.79
2,0,0,3,0.019,15.231,1180.5
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.092,34.683,1281.11
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.014,14.518,720.75
2,0,0,3,0.019,16.441,720.75
2,0,0,3,0.015,15.587,720.75
2,0,0,3,0.017,17.35,720.75
