from_bus,to_bus,resistance,reactance,susceptance,line_rating,line_status,P_from,Q_from,P_to,Q_to
1,3,0.032516,0.094951,0.00497,68,1,-2.05417124586154,-2.0908204759663,2.0565985360334,1.59087852544204
1,6,0.003964,0.018762,0.0148,163,1,-57.7743161667594,18.6239809048026,57.9189439517651,-19.4438425990176
2,6,0.005982,0.034538,0.02129,221,1,-25.5945667239534,-36.191575062208,25.709036821605,34.7204578007701
5,6,0.069605,0.139682,0.00881,61,1,-15.8629516202538,4.07430708400528,16.0513450305104,-4.58618147796091
1,7,0.00668,0.035865,0.01943,264,1,3.5443842451672,-31.2429795964801,-3.48348367156682,29.5716989613673
4,7,0.009108,0.046026,0.00648,133,1,-9.46665320825471,-2.54660678788147,9.47496712376342,1.91649924298302
7,9,0.000436,0.002289,0.00182,249,1,-5.9914834521952,-31.4881982043424,5.99576937417872,31.3214450754007
9,10,0.003669,0.127717,0.0,104,1,-60.9835970395738,19.932688065852,61.1287315504502,-14.8805909479449
8,11,0.011144,0.048624,0.00682,135,1,-93.2854743552088,3.56104564586434,94.2589697501143,-0.0005633770226314
5,12,0.007943,0.043294,0.03681,223,1,10.0062458445982,-1.95183254936921,-9.99833233047854,-1.70202299449232
6,15,0.00613,0.04273,0.00699,221,1,-120.603574794432,3.93190316867645,121.482950143155,1.48345073423643
11,15,0.075966,0.161934,0.00527,58,1,-4.01588960214614,-2.04450132496107,4.03029225714673,1.53605792628911
13,15,0.000364,0.025161,0.0,472,1,-50.9487486799164,20.6887916491829,50.9593436057907,-19.9564319515943
14,15,0.004531,0.017534,0.00351,182,1,-41.4492677759223,7.20451188184148,41.5274124111554,-7.26307442810569
8,16,0.008435,0.258035,0.0,54,1,2.65082261875376,-1.12104893475157,-2.65012243728233,1.14246817908848
9,17,0.000443,0.007268,0.77018,2470,1,54.9878276653939,-51.2541331412593,-54.9744232418528,-28.7155845571437
16,18,0.007471,0.036442,0.00372,154,1,-106.371430586085,28.6308791413241,107.275814636842,-24.5920724822064
14,19,0.00897,0.23378,0.0,200,1,5.82418055826284,-4.35224896874273,-5.81933333663565,4.47857934466291
18,19,0.004718,0.02706,0.03096,229,1,18.5288310109792,-0.999215955848131,-18.5126170753704,-2.00027893923379
10,20,0.00024,0.015173,0.0,666,1,176.82126844955,1.60059312696685,-176.746271060331,3.14080431727159
13,20,0.000276,0.001163,0.0,0,1,209.94874401135,-38.3287851416519,-209.823066294519,38.8583618977182
17,20,0.0047,0.131759,0.0,97,1,-41.1250894282949,8.7574922711743,41.2068596808348,-6.46515892981013
18,20,0.000227,0.001085,0.0,0,1,-138.613419258055,23.0996942058642,138.658251141063,-22.8854096549223
16,21,0.013994,0.059104,0.00649,139,1,12.6521542310955,-9.11963414010995,-12.619040332513,8.60609080301014
19,21,0.006765,0.210169,0.0,151,1,21.1598767728599,-3.14747042999545,-21.1288504508273,4.11136859337668
14,22,0.100205,0.243264,0.0118,50,1,23.0473809131527,-2.28732972316412,-22.5267424266945,2.35878839714239
21,22,0.009917,0.052504,0.03964,240,1,0.1624639229885,14.1173036285032,-0.136954264650455,-17.9534161948697
14,23,0.007081,0.024577,0.01292,201,1,14.0177048035117,-0.744928668855291,-14.0041665521898,-0.534725918855043
1,24,0.000228,0.001181,0.0,0,1,113.611336470783,-59.9176511225177,-113.574378335975,60.1090877769403
17,24,0.001356,0.011281,0.08425,577,1,-38.5120125478855,103.316552161643,38.6823138855917,-110.579285160283
23,25,0.000216,0.001128,0.0,0,1,14.0041665521961,0.534725918871614,-14.0037530115606,-0.532566317775389
8,26,0.000315,0.022445,0.0,691,1,91.9325703295825,-13.5065721943009,-91.9053163659902,15.4485252509077
16,26,0.002762,0.014139,0.03447,263,1,93.6436346941469,-21.2142365871678,-93.3917785669664,19.0442007806747
21,26,0.000925,0.006187,0.01027,251,1,88.4977373646791,38.3864893455153,-88.4121689855486,-38.8483866142487
17,27,0.000306,0.008767,4.8843,4127,1,28.1501155667687,-269.369990619095,-28.1471307965184,-239.970364924174
22,27,0.002577,0.011934,0.00305,256,1,14.0257078928496,-213.354912459025,-12.8413880023701,218.528726762391
21,28,0.000628,0.00462,0.00395,225,1,-54.9123105043277,-65.2212523704018,54.9573361388824,65.152116702282
24,28,0.000261,0.001083,0.0,0,1,54.9759817499306,65.2294852722758,-54.9573361388877,-65.1521167023162
22,29,-0.00142,-0.037159,0.0,121,1,-15.1604253011375,115.034555908254,14.9679769776751,-120.070603268493
27,29,0.000608,0.035708,0.0,488,1,-1.80382055011831,-101.977659258831,1.86668348977245,105.669616247601
27,33,0.000226,0.001038,0.0,0,1,20.5164623155191,16.1086107999813,-20.5149896955325,-16.1018471736715
30,33,0.011771,0.331472,0.0,44,1,6.31910013581505,-10.3225668010855,-6.30141854998258,10.8204812194918
11,34,0.014944,0.040563,0.00843,151,1,106.756917738528,-19.8249326091344,-105.027081845483,23.6687839483829
25,35,0.006154,0.198695,0.0,120,1,14.0037530115547,0.532566317758821,-13.9919709325244,-0.152156796647101
30,35,0.037947,0.101537,0.01352,53,1,-12.0340822643417,-1.3178696455123,12.0885301765467,0.0880378949157112
30,36,0.005577,0.033559,0.02274,254,1,5.71498212852655,11.6404364465974,-5.70416672881643,-13.8664176298004
34,36,0.000219,0.001061,0.0,0,1,21.3957853715829,3.87596384958156,-21.3947531116783,-3.87096280958701
36,37,0.003023,0.016887,0.01632,266,1,2.77921095847125,5.20999674835143,-2.77788272301919,-6.8375169835215
4,38,0.00023,0.001161,0.0,0,1,45.0938568536048,-81.2503681167338,-45.0746739701793,81.3471999761122
17,38,0.000211,0.001156,0.0,0,1,106.461409651265,186.011530743419,-106.368373206146,-185.501814484854
26,38,0.013768,0.045177,0.00299,68,1,-12.5444318180298,-32.7464652588321,12.711744066298,32.9903605964983
31,38,0.000272,0.00119,0.0,0,1,-11.1984480122454,-5.57310753855871,11.1988584828035,5.5749033472503
32,40,0.00023,0.001087,0.0,0,1,-27.6893304229553,-6.44888050380845,27.6911425969462,6.45744499566977
33,40,0.016107,0.074079,0.01693,162,1,27.8164074727448,5.28136595417837,-27.6911425969421,-6.45744499567406
31,41,0.020059,0.708162,0.0,23,1,0.0,0.0,0.0,0.0
34,42,0.000295,0.001062,0.0,0,1,42.9573073683944,-37.1186033915373,-42.9478283450481,37.1527278755842
24,43,0.005379,0.145294,0.0,92,1,5.27174505832207,-18.9714955917275,-5.25127229253685,19.5244924372372
29,43,0.004055,0.01388,0.00123,128,1,8.06533706879041,20.1992595594941,-8.0474794587781,-20.2706254692665
