bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
45,101.359999601834,24.706898432042,0.992171988777509,1,101.36,36.9
121,288.999998853259,21.3338504602176,0.977703197990687,1,289.0,56.19
26,1.99999966389753,-0.2199961920851,0.998082430455653,1,2.0,0.81
233,117.751279840681,83.1899928099633,1.01407520547006,1,163.43,64.65
286,0.699999722115517,-0.0299967340631507,0.996542837442623,1,0.7,0.2
160,118.500994666942,-28.1493666516048,0.973990369135505,1,230.75,75.36
1,34.3499995970212,-3.80998991545589,0.991719302849194,1,34.35,9.06
1,34.3499996101012,-3.80998991545589,0.991719302849194,1,34.35,7.71
4,2.89999961344104,-0.319991301049155,0.993424569662505,1,2.9,0.73
4,2.89999961022229,-0.319991301049155,0.993424569662505,1,2.9,0.73
59,58.6699996181313,-6.50999004776668,0.991617607904324,1,58.67,27.97
107,3.99999968746224,0.0,0.991928665760052,1,4.0,1.68
107,2.99999968746224,0.0,0.991928665760052,1,3.0,0.68
280,3.99999730058549,0.0,1.00515348343932,1,4.0,1.53
189,807.376418543933,-21.1763634582632,1.01098631900159,1,888.9,156.44
193,0.799999087260238,0.309995341519335,1.00712509623474,1,0.8,0.16
209,53.999999593992,11.4998266920105,0.997165591242121,1,54.0,17.32
226,46.9999993550559,23.9199359813721,0.993360336333665,1,47.0,14.1
163,440.886910146581,-4.4732841487725,0.982403918049248,1,710.5,188.26
28,0.829999727980952,-0.0999947276991131,0.98999848537727,1,0.83,0.39
114,108.169999074575,-12.0099887119456,0.992319574628186,1,108.17,23.3
147,21.9999991499162,-2.43985472457233,0.981702375990795,1,22.0,3.4
183,73.5406019471006,79.3495198313001,1.01009952745267,1,155.9,30.38
7,1.49999973033335,-0.179994684340689,0.991033079910344,1,1.5,0.33
7,1.4999997303322,-0.179994684340689,0.991033079910344,1,1.5,0.55
7,1.49999973033067,-0.179994684340689,0.991033079910344,1,1.5,0.74
7,1.49999973033347,-0.179994684340689,0.991033079910344,1,1.5,0.3
106,3.32999968910176,-0.409988387511863,0.99038799179352,1,3.33,0.58
260,0.999999721986405,-0.119996585868472,0.997875175451297,1,1.0,0.17
84,2.49999970449115,-0.359992790474884,0.990424587517814,1,2.5,1.07
272,3.19999875069401,0.0,1.00496137772604,1,3.2,0.61
272,1.59999875064646,0.0,1.00496137772604,1,1.6,0.3
187,4.89999919604716,0.0,1.00334558966293,1,4.9,2.37
277,3.99999860596336,1.85999666814274,1.00513867109898,1,4.0,0.55
149,6.57999962329632,-0.799867157330696,0.985153332757695,1,6.58,2.73
149,6.5799996232968,-0.799867157330696,0.985153332757695,1,6.58,1.98
102,1.59999968745248,-0.0799896907920399,0.99164132199485,1,1.6,0.51
110,2.39999968397927,-0.119988476708514,0.987673011033459,1,2.4,1.0
110,2.3999996839812,-0.119988476708514,0.987673011033459,1,2.4,0.28
110,2.39999968398122,-0.119988476708514,0.987673011033459,1,2.4,0.27
110,2.3999996839795,-0.119988476708514,0.987673011033459,1,2.4,0.94
259,3.59999978557577,-0.179998682775144,0.993273872477543,1,3.6,0.63
253,0.749999792379644,-0.0399984055067261,0.99966267907127,1,0.75,0.24
253,0.399999792372636,-0.0199984049267045,0.99966267907127,1,0.4,0.15
251,3.49999978694154,0.0,0.993348761010084,1,3.5,0.76
60,1.7999997285934,-0.21999513035093,0.989732223990731,1,1.8,0.58
60,1.44999972859262,-0.179995129933709,0.989732223990731,1,1.45,0.4
53,206.329999526729,-22.8999701072061,0.993455647144542,1,206.33,86.74
190,3.4199993818603,1.73995900743652,0.995104384759264,1,3.42,0.66
190,3.41999935386535,1.73995900743652,0.995104384759264,1,3.42,1.17
58,0.499999724393376,-0.0199945761197027,0.990500941805783,1,0.5,0.09
65,24.7499993976066,-2.74998834160517,0.990890454438269,1,24.75,12.09
65,24.7499993601545,-2.74998834160517,0.990890454438269,1,24.75,3.44
268,0.499999702683056,0.0,0.997584396400202,1,0.5,0.24
5,0.899999693549324,-0.039989131237859,0.991686471897351,1,0.9,0.44
5,0.899999693549324,-0.039989131237859,0.991686471897351,1,0.9,0.44
5,0.899999693551986,-0.039989131237859,0.991686471897351,1,0.9,0.35
154,6.82999963034272,-0.829856375251393,0.981785522099226,1,6.83,1.0
154,6.82999963034185,-0.829856375251393,0.981785522099226,1,6.83,2.85
6,1.49999972753485,0.0,0.991563586955023,1,1.5,0.18
108,49.9999996852607,-6.09998907126364,0.993138766474819,1,50.0,11.56
108,49.9999996852608,-6.09998907126364,0.993138766474819,1,50.0,5.94
159,173.23,-8.48992104750022,0.984482260771128,1,173.23,173.23
239,23.52,0.0,1.00315915624699,1,23.52,23.52
239,25.12,0.0,1.00315915624699,1,25.12,25.12
