bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
86,113.350628620743,5.45004170446206,1.02156131374941,1,176.33,52.9
262,0.399999863302007,-0.019895910083328,1.02112630152426,1,0.4,0.18
262,2.5999998633077,-0.129899653464197,1.02112630152426,1,2.6,0.62
262,2.59999986330745,-0.129899653464197,1.02112630152426,1,2.6,1.13
262,4.59999986330787,-0.229899941825213,1.02112630152426,1,4.6,2.0
262,4.59999986330784,-0.229899941825213,1.02112630152426,1,4.6,2.12
262,4.59999986330806,-0.229899941825213,1.02112630152426,1,4.6,0.51
272,10.1999998632525,-1.46990469980599,1.02125264244926,1,10.2,2.31
10,9.99999986249515,-1.43991888659993,1.02626841201353,1,10.0,1.11
81,1.99999986415153,0.927884828463265,1.01856927547959,1,2.0,0.2
240,74.5,0.0,1.02089635412909,1,74.5,74.5
12,661.49999953647,34.5663756449096,1.02809711968475,1,661.5,198.45
273,22.98,11.5996413012343,1.01674057720138,1,22.98,22.98
63,7.49999963823498,3.81208111683144,1.01882450788066,1,7.5,1.97
255,112.5,-21.5988881588214,1.01834914214051,1,112.5,112.5
40,164.524703836102,-22.0799431557469,1.02240782789905,1,198.9,57.05
4,53.0999995881251,27.0286971411442,1.01799498227901,1,53.1,7.71
69,97.1999995773715,36.3777531368109,1.0192231239246,1,97.2,19.63
84,1.9999998640384,-0.239710693075198,1.02021458571598,1,2.0,0.28
84,1.69999986403801,-0.209709713264453,1.02021458571598,1,1.7,0.54
65,45.5299997259281,6.53609673661546,1.01932407906149,1,45.53,16.63
65,45.5299996722041,6.53609673661546,1.01932407906149,1,45.53,12.14
21,88.829999612485,34.5793548445622,1.02427384825889,1,88.83,11.67
127,15.0,-0.177128956209447,1.01574303971179,1,15.0,15.0
127,8.04,-0.177128956209447,1.01574303971179,1,8.04,8.04
127,12.94,-0.177128956209447,1.01574303971179,1,12.94,12.94
127,12.99,-0.177128956209447,1.01574303971179,1,12.99,12.99
82,2.49999986408252,0.0,1.01917756197662,1,2.5,0.87
82,1.39999986408139,0.0,1.01917756197662,1,1.4,0.7
75,10.9,2.36139400037886,1.01936369372294,1,10.9,10.9
250,57.1400066940827,-2.25738596408483,1.01790226417776,1,128.94,57.14
141,241.497892833481,11.2084210601173,1.02734716337098,1,286.92,63.68
170,48.7999996899897,-5.41950019727886,1.01519704533228,1,48.8,22.6
199,88.0299996074466,-9.76639476481455,1.01482007636424,1,88.03,41.95
95,115.599999459213,7.62659866773578,1.021508374736,1,115.6,18.75
150,156.370000259576,-4.24084324971516,1.02371997784057,1,330.0,156.37
300,134.890000304626,77.5694946182979,1.02133434404303,1,604.8,134.89
5,234.899999679099,-26.069693238631,1.02153767222338,1,234.9,70.47
294,89.0999998631931,10.2815745507159,1.02327421392818,1,89.1,43.54
294,89.0999998631931,10.2815745507159,1.02327421392818,1,89.1,16.34
294,89.0999998631931,10.2815745507159,1.02327421392818,1,89.1,17.55
294,89.0999998631931,10.2815745507159,1.02327421392818,1,89.1,20.94
294,89.0999998631931,10.2815745507159,1.02327421392818,1,89.1,21.34
294,89.0999998631931,10.2815745507159,1.02327421392818,1,89.1,39.2
