bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
132,199.399999813642,-22.1299807204538,1.00571937462193,1,199.4,72.61
60,1.91999989910224,-0.229987117437074,1.02074998439274,1,1.92,0.2
60,1.91999989910219,-0.229987117437074,1.02074998439274,1,1.92,0.36
71,140.55505774644,-67.8899312447343,1.01287691427667,1,556.48,108.2
167,7.86,0.0,1.00840561752014,1,7.86,7.86
167,5.01,0.0,1.00840561752014,1,5.01,5.01
118,622.399999827569,-75.9298522560058,1.01217676550193,1,622.4,186.72
239,88.03,-6.38998897154142,1.00762535830891,1,88.03,88.03
110,279.113043041903,-38.6498076822359,1.01046910787801,1,445.5,134.98
92,60.2,-3.95989692370752,1.01024686117161,1,60.2,60.2
186,55.6999999005754,-6.79998799517753,1.00772183738736,1,55.7,7.63
87,195.999995907338,-23.9099345555748,1.01142850076826,1,196.0,50.79
233,9.99999985639155,-1.10998872137861,1.00896238535132,1,10.0,4.81
35,50.3999998989609,-7.25998684288152,1.01791212515255,1,50.4,17.51
174,49.96,0.0,1.00132023106026,1,49.96,49.96
34,80.9999998989882,-9.87998654319495,1.0180354238328,1,81.0,39.31
98,1.9699998994684,-0.239978976197834,1.00640856635809,1,1.97,0.93
98,1.96999989946858,-0.239978976197834,1.00640856635809,1,1.97,0.61
98,1.9699998994687,-0.239978976197834,1.00640856635809,1,1.97,0.27
98,1.96999989946865,-0.239978976197834,1.00640856635809,1,1.97,0.45
98,1.96999989946838,-0.239978976197834,1.00640856635809,1,1.97,0.96
98,1.96999989946857,-0.239978976197834,1.00640856635809,1,1.97,0.65
153,5.78,-0.319981659109234,1.00853389083603,1,5.78,5.78
4,2.9999998998506,-0.369989765440224,1.01592898013121,1,3.0,0.93
4,2.9999998998506,-0.369989765440224,1.01592898013121,1,3.0,0.95
3,60.36,-3.62998656958292,1.02206690992869,1,60.36,60.36
185,96.4699998429085,-10.7099893963375,1.01312783761497,1,96.47,16.45
5,166.669999843978,-18.4999866659404,1.0221491125303,1,166.67,50.0
86,3.98,-0.329944137694298,1.0106274636741,1,3.98,3.98
277,1.8999999006575,-0.229992458364402,1.02520353091099,1,1.9,0.39
277,1.89999990065746,-0.229992458364402,1.02520353091099,1,1.9,0.5
228,1.19999990065807,0.0,1.01015734075641,1,1.2,0.31
235,136.949999834761,-15.1999884019231,1.00631304343761,1,136.95,16.56
69,1.89999989857058,0.0,1.01798966202523,1,1.9,0.92
6,1.89999989927677,-0.269984900584567,1.04999998858764,1,1.9,0.6
75,68.1999998322381,-7.56997317688189,1.01336878676305,1,68.2,31.21
209,0.499999901350123,-0.0199902836433753,1.00909143515113,1,0.5,0.09
93,2.99999989756149,-0.149945836287115,1.01060171294368,1,3.0,1.32
40,29.9999998989886,-1.46998690799411,1.01784228652405,1,30.0,7.55
221,0.99999990062084,0.0,1.01651283767423,1,1.0,0.42
262,1.99999990064578,-0.0999924296011078,1.02515330222275,1,2.0,0.4
211,0.479999899612524,-0.0599806910617328,1.01612420893362,1,0.48,0.12
59,92.9999998392962,-10.3199872836378,1.01990395440562,1,93.0,16.37
289,85.1999999004976,-4.1699931789175,1.02785359897859,1,85.2,30.66
243,4.99999985629763,-0.549992456417988,1.01422131140032,1,5.0,1.66
243,4.99999986445886,-0.549992456417988,1.01422131140032,1,5.0,1.28
7,1.79999989924278,-0.0899864227424847,1.03401373145772,1,1.8,0.19
180,1.49999989979375,-0.0699815358650085,1.00914025727735,1,1.5,0.24
180,1.49999989979341,-0.0699815358650085,1.00914025727735,1,1.5,0.68
203,12.0499997474437,-1.46998871114502,1.00898023129021,1,12.05,2.59
54,6.99999989993848,-0.849989978554449,1.01518483901149,1,7.0,3.0
206,0.249999899594834,-0.0099806567416332,1.01612997299402,1,0.25,0.04
16,2.69999989862828,-0.329984416067973,1.01908772404558,1,2.7,0.94
16,2.69999989862819,-0.329984416067973,1.01908772404558,1,2.7,1.22
30,2.99999989932297,-0.369987372234798,1.01625741817481,1,3.0,0.56
72,3.7299998976673,-0.45991514518704,1.00968790287172,1,3.73,1.22
72,3.72999989766727,-0.45991514518704,1.00968790287172,1,3.73,1.45
72,3.72999989766722,-0.45991514518704,1.00968790287172,1,3.73,1.7
80,1.79999989778021,0.0,1.02099354848164,1,1.8,0.37
57,66.8399998465708,-7.41998698195765,1.01813197383183,1,66.84,23.76
90,4.09999989746817,0.0,1.01047669218761,1,4.1,0.93
154,1.29999990540806,-0.159995812780366,0.991503929775672,1,1.3,0.21
284,1.029999900618,-0.0499928581766053,1.02820900872416,1,1.03,0.24
216,0.499999900585558,-0.0199897840164467,1.01308709803506,1,0.5,0.17
291,0.849999900831934,-0.0399927966965185,1.02954098595459,1,0.85,0.31
291,0.84999990083201,-0.0399927966965185,1.02954098595459,1,0.85,0.28
257,128.699999833657,-14.2899892881033,1.01189587925395,1,128.7,34.44
220,5.69999985385233,-0.629989491927476,1.00970836800043,1,5.7,1.56
236,24.9999998631631,-2.77998905906568,1.01080178255298,1,25.0,7.16
245,3.06999990083189,-0.36999237800774,1.01399981615275,1,3.07,1.42
245,3.06999990083186,-0.36999237800774,1.01399981615275,1,3.07,1.5
64,2.39999989694593,-0.119959652732698,1.01800278565818,1,2.4,1.16
70,23.02,-1.7099640617446,1.01833293094332,1,23.02,23.02
161,0.76999989996014,-0.0399838437678545,1.01009634437043,1,0.77,0.17
161,0.769999899959696,-0.0399838437678545,1.01009634437043,1,0.77,0.32
74,25.1999998534948,-2.79996042010074,1.01765661383714,1,25.2,9.75
187,2.32999990065783,-0.279989336416071,1.00978990709774,1,2.33,0.64
187,2.32999990065765,-0.279989336416071,1.00978990709774,1,2.33,1.12
201,3.6299999007143,-0.43998857328825,1.00811738205149,1,3.63,1.68
201,3.62999990071433,-0.43998857328825,1.00811738205149,1,3.63,1.5
201,3.62999990071442,-0.43998857328825,1.00811738205149,1,3.63,0.84
201,3.62999990071437,-0.43998857328825,1.00811738205149,1,3.63,1.27
201,3.6299999007144,-0.43998857328825,1.00811738205149,1,3.63,1.04
168,1.29999989831509,-0.159952090282829,1.00700169344294,1,1.3,0.53
