cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.094,30.291,1242.71
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.001,16.179,813.22
2,0,0,3,0.001,17.702,952.58
2,0,0,3,0.002,18.627,865.0
2,0,0,3,0.023,25.923,688.5
2,0,0,3,0.015,14.339,690.75
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.038,30.203,650.36
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.015,17.037,674.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,236.08
2,0,0,3,0.0,0.0,236.08
2,0,0,3,0.0,0.0,236.03
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.023,27.262,743.1
2,0,0,3,0.0,0.0,236.49
2,0,0,3,0.029,19.137,860.0
2,0,0,3,0.001,17.072,772.35
2,0,0,3,0.0,0.0,236.07
2,0,0,3,0.0,0.0,236.07
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.017,15.516,751.25
2,0,0,3,0.013,14.629,660.0
2,0,0,3,0.015,22.315,672.71
2,0,0,3,0.028,25.199,787.55
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,8.11,1209.05
2,0,0,3,0.016,23.331,606.53
2,0,0,3,0.0,0.0,236.43
2,0,0,3,0.0,0.0,236.05
2,0,0,3,0.0,0.0,236.05
2,0,0,3,0.009,16.199,603.0
2,0,0,3,0.0,0.0,236.58
2,0,0,3,0.0,0.0,236.58
2,0,0,3,0.0,0.0,236.58
2,0,0,3,0.023,16.279,861.67
2,0,0,3,0.0,0.0,236.75
2,0,0,3,0.0,0.0,236.75
