bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
169,14.9999999982945,-0.739999224097134,0.983767412422489,1,15.0,2.62
225,16.3300000371485,-9.76999970523219,0.990791885612192,1,88.03,16.33
217,6.91999737083417,-0.769998359820414,0.98642479747948,1,6.92,0.9
217,6.91999663467586,-0.769998359820414,0.98642479747948,1,6.92,2.15
217,6.91999682521351,-0.769998359820414,0.98642479747948,1,6.92,2.54
217,6.91999477019489,-0.769998359820414,0.98642479747948,1,6.92,2.5
217,6.91999737263396,-0.769998359820414,0.98642479747948,1,6.92,2.87
252,156.799999863158,-19.1299956622265,0.997969637045938,1,156.8,59.05
243,177.665356607343,47.5264605512165,0.998703743703541,1,204.67,40.17
94,176.369999988728,-19.5799995017517,0.993820683504429,1,176.37,51.64
99,1.99999998942702,-0.239999376591035,0.993454155861596,1,2.0,0.54
121,14.3776505893838,-1.87999991805762,0.982059623922978,1,38.32,4.62
226,66.1999999674641,-8.07999991419985,0.996750914466291,1,66.2,32.36
77,183.199999988255,-20.3399996417452,0.981824917898705,1,183.2,28.11
251,125.329999893797,63.7899950566108,1.00172109247824,1,125.33,25.56
191,20.999995482018,4.57924037184843,1.00025235870636,1,21.0,4.95
192,1.39999962615202,-0.0699999432143427,1.01171712087129,1,1.4,0.18
162,104.669999988711,32.2401346826146,0.999985425008707,1,104.67,36.18
109,202.499999988837,-24.7099993861515,0.994238249284504,1,202.5,79.9
219,3.49999999415406,1.7799999653064,0.9927451967663,1,3.5,0.94
284,148.619999735397,-16.4999979259327,0.998665410417273,1,148.62,15.04
52,115.599999986245,-2.18365578149917,1.01106242850123,1,115.6,29.41
201,214.437537749487,-25.8599997018214,0.992207909493922,1,233.0,108.13
101,30.2699999892248,-3.68999921035796,0.993297634698462,1,30.27,4.18
277,160.999999737196,-17.8699980463796,0.998489240787213,1,161.0,22.99
231,16.0200126867632,-10.8399998196916,0.987930747025511,1,97.7,16.02
231,97.6999812004871,-10.8399998196916,0.987930747025511,1,97.7,37.6
231,58.2679522025208,-10.8399998196916,0.987930747025511,1,97.7,20.29
231,97.6999894529416,-10.8399998196916,0.987930747025511,1,97.7,33.99
231,43.768124849504,-10.8399998196916,0.987930747025511,1,97.7,19.63
300,46.9999995247748,-5.21999860935502,0.995127429917318,1,47.0,16.15
222,108.352253727429,81.5465953610437,0.986601102216614,1,305.88,72.07
17,113.599999988876,-12.6099992558497,0.997940859437914,1,113.6,37.87
234,14.3400004851959,-12.6399998029912,0.991064299429854,1,113.87,14.34
224,212.499999990858,108.159999852959,1.00513675165444,1,212.5,91.7
295,392.095169220903,-56.6699982236483,0.997899423532067,1,464.5,87.87
