bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
2,167.602031626649,-20.9899378564422,1,1,167.602031626649,0
6,833.379460607131,-117.121528876292,1,1,833.379460607131,0
13,839.528916597789,142.929700322611,1,1,929.484623148673,0
17,61.5842038861609,43.7643992606836,1,1,278.574366320787,0
18,0.0,0.0,1,0,396.893466072566,0
20,0.0,0.0,1,0,273.043934253014,0
21,705.86586299767,-278.142909977242,1,1,705.86586299767,0
28,0.0,0.0,1,0,424.070911892896,0
29,44.8288857440256,11.057014545202,1,1,159.122890092657,0
31,47.5751682508844,231.712640099506,1,1,47.5751682508844,0
35,62.3568816161512,-0.595879871464954,1,1,62.3568816161512,0
43,12.7104516932732,101.172162456866,1,1,41.9985566396431,0
54,31.7603074073953,66.758516023081,1,1,31.7603074073953,0
