bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,172.388665599616,0,0.995201711424553,-2.48764368415855
2,1,328.747212971835,0,0.952055419095798,-13.3683257562937
3,1,303.659756790879,0,0.991018020334105,-3.62473009072071
4,1,0.0,0,0.956481278864009,-12.1705299833015
5,1,0.0,0,0.992685042882477,-3.05005407941602
6,1,0.0,0,0.951942834784596,-11.9719164773784
7,2,0.0,0,0.996173618891978,-5.61645053298932
8,1,91.7243941789801,0,0.985091929920084,-8.33759050996102
9,1,196.119185227569,0,0.985016310384639,-5.16046930379377
10,1,0.0,0,0.991980957795424,-7.17521154670172
11,1,25.8124273904928,0,0.956121708773227,-9.99402212727125
12,1,209.67457802706,0,0.980219117405851,-3.09049737364369
13,1,137.19539587897,0,0.976671242715142,-4.71168546965772
14,1,93.0272923690984,0,0.989519963837554,-4.04677009108726
15,3,0.0,0,1.0,0.0
16,1,71.8895730518363,0,0.964423807108822,-9.55131135999133
17,1,0.0,0,0.99448587031237,-1.45904075787304
18,1,0.0,0,0.959580584259616,-8.64478492410087
19,1,0.0,0,0.986776066366862,-4.37487061930232
20,1,0.0,0,0.99366315169786,-1.2232001363716
21,2,0.0,0,1.0,-5.22140110173379
22,1,0.0,0,0.98843793620034,-2.27578157703832
23,1,0.0,0,1.00005788463848,-0.438424825304062
24,1,0.0,0,0.975957913413263,-4.66446944937156
25,1,59.0523853049886,0,0.977854773281575,-5.65763730275336
26,1,286.121947231001,0,0.99369889452721,-2.15666089057307
27,1,198.477739763757,0,0.969995670013095,-7.40707825270812
28,1,0.0,0,0.964878937439502,-6.88013730851678
29,1,0.0,0,0.980361623838861,-3.38505600309527
30,1,0.0,0,0.981825882007852,-1.78686401138198
31,1,0.0,0,0.979663793700542,-6.93060165078648
32,1,0.0,0,0.977281741634345,-6.18123696126585
33,1,0.0,0,0.974955011132038,-4.01784528318872
34,2,0.0,0,1.0,-4.5156480659748
35,2,0.0,0,1.0,-6.82188831995767
36,1,0.0,0,0.980370873640001,-5.23907887316274
37,2,0.0,0,1.0,-4.76879957459471
38,1,19.1459187327202,0,0.994326479999575,-4.66766160045515
39,2,0.0,0,0.964740230215005,-4.79139679428542
40,1,0.0,0,0.998201469088867,-4.90202185818904
41,1,0.0,0,1.00022073591524,-3.75843302570781
42,1,0.0,0,0.998201480871876,-3.91860898998941
43,1,0.0,0,0.997910320134874,-6.61636295358691
44,1,184.607712878518,0,0.995784828287634,-3.28048422883404
45,1,81.94788822912,0,0.99836301890476,-9.13309244082082
46,1,0.0,0,0.998048818046072,-5.08173079589339
47,1,3.92012193811205,0,0.962640076028155,-9.75013569918906
48,2,0.0,0,1.0,-3.36622406149838
49,1,105.586880078828,0,0.994666399635357,-4.72284162599748
50,2,0.0,0,1.0,-0.128647684179093
51,1,0.0,0,1.00805707677336,-2.01844748696774
52,2,0.0,0,1.0,-1.10268837345796
53,1,0.0,0,0.996459733036676,-2.22993764638145
54,1,0.0,0,0.999041873038416,-3.72672191184193
55,1,0.0,0,0.980300014848443,-7.38263141813096
56,2,0.0,0,1.0,-5.66817285869648
57,1,185.211517839219,0,0.993628983699017,-7.70748103095014
