bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
4,785.862387024476,-194.631254890934,1,1,785.862387024476,0
5,6.5532888215207,72.5197810099689,1,1,6.5532888215207,0
11,0.0,0.0,1,0,181.714586791601,0
12,10.2712039386086,9.42515999412701,1,1,135.499185094778,0
13,14.0167679099698,-4.58365932230205,1,1,14.0167679099698,0
14,106.554192084305,117.003395348787,1,1,106.554192084305,0
18,101.311471309731,-6.59661760374423,1,1,127.409330136262,0
30,613.642213799339,-16.4059568566669,1,1,613.642213799339,0
33,110.800575851278,-24.3958503612034,1,1,110.800575851278,0
34,83.663511808678,125.146285182146,1,1,83.663511808678,0
35,0.0,0.0,1,0,18.4024359980859,0
37,0.0,0.0,1,0,374.562040001207,0
39,0.0,0.0,1,0,218.203816513821,0
40,91.4927843480454,-20.5135139448629,1,1,114.123517461955,0
45,23.4958139881604,62.5945718224086,1,1,131.280512585468,0
50,0.0,0.0,1,0,209.986392043043,0
51,833.780381229735,-26.8176576362748,1,1,833.204087199038,0
52,0.0,0.0,1,0,196.898906299496,0
