bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
5,0.168767876083328,-0.353830064569299,1,1,324.496781961326,0
11,0.747202789930816,35.6121546031061,1,1,59.5782166665938,0
12,674.323852446306,-1184.77405233017,1,1,674.323852446306,0
13,0.772874790087864,1137.3406434941,1,1,55.5452335630747,0
16,0.400014122484204,23.8780933619188,1,1,55.7035972602472,0
28,452.033735299631,-104.948547378494,1,1,452.033735299631,0
29,0.0,0.0,1,0,416.884346323278,0
30,795.183556376128,-10.7410442144669,1,1,685.298936673857,0
35,584.156845581377,-62.7307926251851,1,1,584.156845581377,0
37,0.0,0.0,1,0,25.4880558817987,0
42,0.0775106703273272,223.359612564407,1,1,11.1191110064526,0
45,0.779861956197444,47.8473970241346,1,1,318.109676441119,0
48,1.20020429896257,5.32139177321304,1,1,245.127209647571,0
54,354.512148671689,80.1924923876143,1,1,354.512148671689,0
