bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
2,2.78165134842677,26.7626444023463,1,1,396.106204787787,0
12,0.0,0.0,1,0,303.812518784069,0
20,1378.65477205522,-150.689683777935,1,1,1250.7613701365,0
22,2.32866514179995,-11.133862602154,1,1,215.617897300101,0
24,603.004416740991,-50.2313935768438,1,1,603.004416740991,0
30,424.624361056731,-43.7237409510688,1,1,424.624361056731,0
31,1.04284575025518,90.1193244257864,1,1,106.906535501662,0
36,469.99548690311,172.340425081661,1,1,469.99548690311,0
50,0.0283437412091024,351.904033562552,1,1,10.9463018475208,0
55,0.0,0.0,1,0,480.602654365844,0
