bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
6,90.1508038938637,43.9505020412853,1,1,135.565977121894,0
7,0.0,0.0,1,0,393.310260288037,0
18,41.4651130170256,206.505404793515,1,1,114.708662992956,0
21,16.1858128645378,124.955862244685,1,1,58.4318120956177,0
32,826.837586410647,-427.258404976283,1,1,788.08843585116,0
33,217.341749810555,79.8608605520883,1,1,217.341749810555,0
39,700.305247303748,115.138259898112,1,1,700.305247303748,0
42,0.0,0.0,1,0,186.474141264258,0
48,642.73583115817,-31.4153767141398,1,1,642.73583115817,0
51,0.0,0.0,1,0,329.332312181811,0
52,26.429002918906,50.2287753717968,1,1,33.2693729424547,0
54,15.5461805624634,10.6186503063889,1,1,145.904643656497,0
56,220.993031635732,-55.5273275106647,1,1,220.993031635732,0
