bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,3,0.0,0,1.0,0.0
2,1,0.0,0,1.00125595413017,-1.63685297598345
3,2,0.0,0,1.0,-2.62330276793926
4,1,0.0,0,0.9972158147952,-3.07006600721708
5,2,0.0,0,1.0,-1.90877180653374
6,2,0.0,0,0.994830925812124,-3.60973927954822
7,2,0.0,0,1.0,-0.385605254948176
8,1,0.0,0,0.997585857888287,-2.79535426869094
9,1,0.0,0,1.00253000307479,-1.25026445840664
10,2,0.0,0,0.973063728186169,-4.72639054883498
11,1,0.0,0,0.998965822730698,-2.5794373831793
12,1,44.9746486034825,0,1.00081780730176,-0.733758547945636
13,1,163.032960286753,0,0.988364713759678,-3.42567093225403
14,1,0.0,0,0.974545842752793,-3.57724908483551
15,1,165.997818177991,0,0.972986798631078,-5.18906547839197
16,2,0.0,0,0.973800120793755,-4.2639645453546
17,1,61.3099328068943,0,0.973832768900066,-4.13054904387446
18,2,0.0,0,1.0,-1.27006445004443
19,1,0.0,0,0.992360538920525,-2.72049797390736
20,1,0.0,0,1.01525101202113,-2.30750836574304
21,1,0.0,0,0.996816488837766,-2.4963058666319
22,1,0.0,0,0.994944375928399,-3.18372778026463
23,2,0.0,0,0.979619588788964,-3.06472747190772
24,1,137.212783425986,0,0.995458228363938,-2.01994512413293
25,1,0.0,0,0.997751348415558,-1.32173998558916
26,1,0.0,0,0.993306038266802,-1.92171388149633
27,1,0.0,0,1.00297183294523,-2.13148838537212
28,1,0.0,0,0.995365898192646,-2.6985199620529
29,2,0.0,0,1.00020447401795,-3.31542228456621
30,1,133.671349392362,0,0.992627207103886,-2.16459039415098
31,2,0.0,0,1.0,1.47656247405093
32,1,0.0,0,0.983006509287851,-2.62927098791824
33,1,0.0,0,0.989196750975118,-2.45136326611809
34,1,0.0,0,0.991995086060933,-2.27549591853021
35,1,0.0,0,0.998400216012129,-2.66285325081834
36,1,531.860924279621,0,0.987892718082729,-2.07915102816313
37,1,0.0,0,1.00840890971759,-2.97966345140597
38,2,0.0,0,1.0,-4.49472558843629
39,1,0.0,0,0.999609186724449,-3.15019245982973
40,1,332.528314463969,0,0.997155395236408,-3.05669969477479
41,1,26.5741947513266,0,0.96975409587029,-2.69782703894352
42,1,0.0,0,0.979125590138798,-2.55604278924344
43,1,0.0,0,1.00139648696758,-3.50021350031717
44,1,141.108520549559,0,0.995432633699607,-2.90022859177492
45,1,502.381126291597,0,0.996348206584398,-4.58070364375198
46,1,0.0,0,0.995618705099784,-2.11101108517131
47,1,83.0799387125098,0,1.00204333599946,-4.15347797185703
48,1,0.0,0,0.991245767776214,-1.73876153657944
49,2,0.0,0,1.0,-2.83602551500772
50,1,0.0,0,0.999671234518726,-0.594323205536
51,1,186.455172523712,0,0.991981768861639,-1.13526085637843
52,1,16.7483135269367,0,0.995143981057932,-3.37400279457068
53,2,0.0,0,1.0,-2.95375688827472
54,1,200.578231854178,0,0.991831329384142,-6.09320622047494
55,1,26.7963638357222,0,0.99536747779877,-4.139577359631
56,1,0.0,0,0.994879766144694,-3.4701749995462
57,1,0.0,0,0.99561215685807,-4.27179070688562
