bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,0.0,0,0.99824634215514,-1.4916606700022
2,1,266.323869004056,0,0.997130563924154,-3.97587132086321
3,2,0.0,0,0.989987014278092,-2.89114238405501
4,1,222.324959336492,0,0.981804246532548,-4.46323868249859
5,1,156.751238555554,0,0.998204777985576,-3.29899076201955
6,1,34.1536748121273,0,0.989922978710935,-3.13068416994205
7,1,0.0,0,0.995020059265816,-0.955982041723777
8,1,0.0,0,0.982519778234664,-4.01291204960804
9,1,0.0,0,0.983168953179451,-3.41584785106745
10,1,0.0,0,0.999962559917375,-0.389280532702569
11,1,0.0,0,0.977624389492454,-3.39116476247999
12,1,240.873216114995,0,0.976629034580298,-4.43856621848929
13,1,0.0,0,1.00231729546475,-1.53070063854393
14,2,0.0,0,1.0,-2.90124568899735
15,2,0.0,0,1.0,-2.17254360099664
16,1,170.269034218748,0,0.966222852733077,-6.40307359494368
17,1,0.0,0,0.982595114624614,-2.95744691753744
18,1,0.0,0,0.999039835679449,-0.185239383339777
19,1,1.48424843093039,0,0.998222926116668,-1.48326063286085
20,1,0.0,0,0.997728163572717,0.939813413673536
21,1,0.0,0,0.999587501330258,-0.377458973687901
22,1,0.0,0,0.9990619276406,0.938505482663272
23,1,0.790240222649543,0,0.99762017328184,0.546895306527975
24,1,0.0,0,0.998308696359819,0.652127848666778
25,3,0.0,0,1.0,0.0
26,1,53.6247657523057,0,0.994379892143063,-1.9124992371282
27,2,0.0,0,1.0,-0.780569985345802
28,2,0.0,0,1.0,1.22645127513605
29,1,17.1252351732555,0,0.982613152501032,-4.27674399476016
30,1,0.0,0,0.990341117516632,-2.31300580129948
31,1,0.0,0,0.98945628049591,-2.24164465424889
32,1,102.206951973648,0,0.998179497619831,-3.44093945329515
33,1,0.0,0,0.994586398020782,-0.104594000331789
34,1,0.0,0,0.990057316003661,-3.3853646780485
35,1,0.0,0,0.992594264426845,-2.33842633242247
36,1,0.0,0,0.988281408157294,-2.18046224576462
37,1,0.0,0,0.97902037684356,-2.95136593819777
38,1,0.0,0,0.991005715814676,-3.8869719409734
39,1,106.481422614248,0,0.985386724662629,-1.17322803059964
40,1,0.0,0,0.990400535998812,-2.86132692409936
41,2,0.0,0,0.98878085536392,-1.64013332484617
42,1,102.016099609324,0,0.982847802701467,-2.23929615943721
43,1,0.0,0,0.987024487454236,-0.889430390365424
44,1,379.84659409599,0,0.984095252530831,-2.53485547302716
45,1,173.535368666322,0,0.994673123119751,-2.4937762627842
46,1,42.7239314366009,0,0.995655654970045,0.101831308160463
47,1,0.0,0,0.987115488605813,-3.23153842991441
48,2,0.0,0,1.0,1.7473562397409
49,2,0.0,0,1.0,0.677146602026563
50,2,0.0,0,1.0,-1.729590234556
51,1,86.9902752459212,0,0.993352722212019,0.386934409576029
52,1,537.149200002135,0,0.981705117234298,-4.95777909300682
53,1,0.0,0,0.993319793875248,-2.56109211841377
54,1,0.0,0,0.992642835972522,-1.41436282881129
55,1,0.0,0,0.982805550601648,-3.70359885475859
56,1,0.0,0,0.989014127747468,-0.738959227896931
57,1,59.640268217298,0,0.999232911325995,-0.184232968386497
